"","title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short","scale.rating","cluster.labels"
"1510","South Park: Bigger Longer & Uncut",1999,81,21000000,7.6,33188,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,1,1,0,0,0,0,1.29075531796605,1
"1511","Space Jam",1996,87,80000000,5.2,7995,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG",0,1,1,0,0,0,0,-0.56540820377268,2
"1512","Space Truckers",1996,95,25000000,4.5,1460,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0,-1.10678923094648,2
"1513","Spanglish",2004,130,80000000,6.7,4698,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,1,1,0,1,0,0.594693997314025,1
"1514","Spanish Judges",1999,98,3500000,4.8,178,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,4.5,"R",0,0,0,1,0,0,0,-0.874768790729135,2
"1515","Spawn",1997,98,40000000,4.6,7523,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0,-1.02944908420736,2
"1516","Species",1995,108,35000000,5.4,8963,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",1,0,0,1,0,0,0,-0.410727910294453,2
"1517","Speed",1994,116,28000000,7.1,32979,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",1,0,0,0,0,0,0,0.904054584270479,1
"1518","Speed 2: Cruise Control",1997,121,110000000,3.3,13268,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,1,0,-2.03487099181584,2
"1519","Speedway Junky",1999,105,1000000,5.3,469,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"R",0,0,0,1,0,0,0,-0.488068057033567,2
"1520","Sphere",1998,134,80000000,5.3,12990,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,0,0,0,0,0,-0.488068057033567,2
"1521","Spice World",1997,93,25000000,3,7710,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"PG",0,0,1,0,0,0,0,-2.26689143203318,2
"1522","Spider",2002,94,8000000,6.8,5193,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,0,1,0,0,0,0.672034144053138,1
"1523","Spider-Man",2002,121,139000000,7.4,63228,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",1,0,0,0,0,0,0,1.13607502448782,1
"1524","Spider-Man 2",2004,127,200000000,7.9,40256,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"PG-13",1,0,0,0,0,0,0,1.52277575818339,1
"1525","Spiders",2000,95,2000000,3.2,511,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0,-2.11221113855495,2
"1526","SpongeBob SquarePants Movie, The",2004,90,30000000,6.5,2672,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,24.5,"PG",0,1,1,0,0,0,0,0.440013703835798,1
"1527","Spring Forward",1999,110,2000000,7.1,307,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,0,1,0,0,0,0.904054584270479,1
"1528","Spun",2002,106,2800000,6.2,3924,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,1,1,0,0,0,0.207993263618457,1
"1529","Spy Game",2001,126,92000000,7,16736,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",1,0,0,1,0,0,0,0.826714437531366,1
"1530","Spy Hard",1996,81,18000000,4.5,4686,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0,-1.10678923094648,2
"1531","Spy Kids 2: Island of Lost Dreams",2002,99,39000000,5.8,3175,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",1,0,1,0,0,0,0,-0.101367323337998,1
"1532","Spy Kids 3-D: Game Over",2003,84,39000000,4.7,2597,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG",1,0,1,0,0,0,0,-0.952108937468249,2
"1533","Stand-In, The",1999,100,400000,5.6,42,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"PG",0,0,0,1,0,0,0,-0.256047616816226,2
"1534","Star Kid",1997,101,12000000,5,269,14.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"PG",0,0,0,0,0,0,0,-0.720088497250908,2
"1535","Star Trek: First Contact",1996,106,45000000,7.3,25046,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"PG-13",1,0,0,0,0,0,0,1.05873487774871,1
"1536","Star Trek: Insurrection",1998,103,58000000,6.3,13395,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG",1,0,0,1,0,1,0,0.28533341035757,1
"1537","Star Trek: Nemesis",2002,116,70000000,6.5,11785,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG-13",1,0,0,1,0,0,0,0.440013703835798,1
"1538","Star Trek: The Motion Picture",1979,143,35000000,5.8,10752,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"PG",0,0,0,0,0,0,0,-0.101367323337998,1
"1539","Star Trek: The Wrath of Khan",1982,116,11000000,7.6,16333,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,"PG",1,0,0,0,0,0,0,1.29075531796605,1
"1540","Star Wars",1977,125,11000000,8.8,134640,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,"PG",1,0,0,0,0,0,0,2.21883707883541,1
"1541","Star Wars: Episode I - The Phantom Menace",1999,133,115000000,6.4,84488,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,"PG",1,0,0,0,0,0,0,0.362673557096684,1
"1542","Star Wars: Episode II - Attack of the Clones",2002,120,120000000,7,63889,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"PG",1,0,0,0,0,0,0,0.826714437531366,1
"1543","Star Wars: Episode V - The Empire Strikes Back",1980,129,18000000,8.8,103706,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,"PG",1,0,0,0,0,0,0,2.21883707883541,1
"1544","Star Wars: Episode VI - Return of the Jedi",1983,135,32500000,8.1,82471,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"PG",1,0,0,0,0,0,0,1.67745605166162,1
"1545","Stark Raving Mad",2002,102,5000000,6.2,601,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,1,0,0,0,0,0.207993263618457,1
"1546","Starkweather",2004,92,1000000,4.6,89,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,24.5,"R",0,0,0,1,0,0,0,-1.02944908420736,2
"1547","Starship Troopers",1997,129,95000000,6.7,32618,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,"R",1,0,0,0,0,0,0,0.594693997314025,1
"1548","Starsky & Hutch",2004,101,60000000,6.3,13529,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",1,0,1,0,0,0,0,0.28533341035757,1
"1549","Statement, The",2003,120,23000000,6.1,710,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0,0.130653116879343,1
"1550","Stateside",2004,97,16000000,5.4,247,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0,-0.410727910294453,2
"1551","Station Agent, The",2003,88,500000,8.1,7112,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,"R",0,0,0,1,0,0,0,1.67745605166162,1
"1552","Steal Big Steal Little",1995,135,35000000,4.6,263,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0,-1.02944908420736,2
"1553","Stealing Harvard",2002,82,25000000,4.7,2547,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0,-0.952108937468249,2
"1554","Steamboy",2004,126,20000000,6.6,529,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG-13",1,1,0,1,0,0,0,0.517353850574911,1
"1555","Steel",1997,97,16000000,2.6,1607,44.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0,-2.57625201898964,2
"1556","Stepford Wives, The",2004,93,90000000,5.3,7773,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0,-0.488068057033567,2
"1557","Stepmom",1998,124,50000000,6.1,7470,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,0,0,0.130653116879343,1
"1558","Stigmata",1999,103,32000000,6,14062,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0,0.0533129701402291,1
"1559","Stir of Echoes",1999,99,13000000,7,11433,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,"R",0,0,0,0,0,0,0,0.826714437531366,1
"1560","Stolen Summer",2002,91,1500000,6.2,801,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"PG",0,0,0,1,0,0,0,0.207993263618457,1
"1561","Story of Us, The",1999,95,50000000,5.6,4953,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"R",0,0,1,1,0,1,0,-0.256047616816226,2
"1562","Strange Days",1995,145,42000000,6.9,11869,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",1,0,0,1,0,0,0,0.749374290792253,1
"1563","Strangeland",1998,92,2000000,4.4,1179,14.5,4.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,14.5,"R",0,0,0,0,0,0,0,-1.18412937768559,2
"1564","Strangers on a Train",1951,103,1200000,8.3,10624,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"PG",0,0,0,1,0,0,0,1.83213634513984,1
"1565","Stripes",1981,106,10000000,6.8,7406,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"R",0,0,1,0,0,0,0,0.672034144053138,1
"1566","Striptease",1996,117,50000000,3.8,7998,14.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,1,1,0,0,0,-1.64817025812027,2
"1567","Stuart Little",1999,81,103000000,6,8009,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",0,0,1,0,0,0,0,0.0533129701402291,1
"1568","Stuart Little 2",2002,82,120000000,5.9,2324,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG",0,0,1,0,0,0,0,-0.0240271765988843,1
"1569","Sugar & Spice",2001,84,11000000,5.3,2901,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0,-0.488068057033567,2
"1570","Sugar Town",1999,92,250000,5.8,307,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,"R",0,0,1,0,0,0,0,-0.101367323337998,1
"1571","Suicide Kings",1997,106,5000000,7,6117,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,1,1,0,0,0,0.826714437531366,1
"1572","Sum of All Fears, The",2002,123,68000000,6.6,15835,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"PG-13",1,0,0,1,0,0,0,0.517353850574911,1
"1573","Summer Catch",2001,105,17000000,4.5,2581,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0,-1.10678923094648,2
"1574","Summer of Sam",1999,142,22000000,6.5,8151,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,1,0,0.440013703835798,1
"1575","Sunshine State",2002,141,5600000,7,1481,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"PG-13",0,0,0,1,0,0,0,0.826714437531366,1
"1576","Super Size Me",2004,100,300000,7.7,9487,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,"PG-13",0,0,0,0,1,0,0,1.36809546470516,1
"1577","Super Troopers",2001,100,3000000,6.3,7728,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,"R",0,0,1,0,0,0,0,0.28533341035757,1
"1578","Superman",1978,151,55000000,7.1,17327,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG",1,0,0,0,0,0,0,0.904054584270479,1
"1579","Superstar",1999,81,14000000,4.5,2880,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0,-1.10678923094648,2
"1580","Surviving Picasso",1996,125,16000000,6.1,1139,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,1,0,0.130653116879343,1
"1581","Suspect Zero",2004,99,27000000,5.7,1310,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0,-0.178707470077112,1
"1582","Sweepers",1999,93,12500000,3.9,276,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",1,0,0,0,0,0,0,-1.57083011138116,2
"1583","Sweet Home Alabama",2002,108,38000000,5.8,9943,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0,-0.101367323337998,1
"1584","Sweet November",2001,115,40000000,5.5,5458,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0,-0.333387763555339,2
"1585","Sweetest Thing, The",2002,90,43000000,4.7,8284,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,1,0,-0.952108937468249,2
"1586","Swept Away",2002,89,10000000,3.8,2113,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,"R",0,0,1,0,0,1,0,-1.64817025812027,2
"1587","Swimfan",2002,85,8500000,4.5,3863,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"PG-13",0,0,0,1,0,0,0,-1.10678923094648,2
"1588","Swimming with Sharks",1994,101,700000,7.1,4837,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,1,0,0,0,0.904054584270479,1
"1589","Swingers",1996,96,200000,7.6,15827,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,"R",0,0,1,1,0,0,0,1.29075531796605,1
"1590","Swiri",1999,125,5000000,6.6,1704,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"R",1,0,0,0,0,1,0,0.517353850574911,1
"1591","Switchback",1997,118,38000000,6.1,2195,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",1,0,0,0,0,0,0,0.130653116879343,1
"1592","Swordfish",2001,99,80000000,6.2,20455,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",1,0,0,0,0,0,0,0.207993263618457,1
"1593","THX 1138",1971,88,777000,6.5,4274,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"R",0,0,0,1,0,0,0,0.440013703835798,1
"1594","Tadpole",2002,78,150000,6.3,1769,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,1,0,1,0,0.28533341035757,1
"1595","Taegukgi hwinalrimyeo",2004,140,12800000,8.5,1792,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,44.5,"R",1,0,0,1,0,0,0,1.98681663861807,1
"1596","Tailor of Panama, The",2001,109,18000000,6.1,5997,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,1,1,0,0,0,0.130653116879343,1
"1597","Tale of the Mummy",1998,119,8000000,3.7,570,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0,-1.72551040485939,2
"1598","Talented Mr. Ripley, The",1999,139,40000000,7,25974,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,"R",0,0,0,1,0,0,0,0.826714437531366,1
"1599","Tales from the Hood",1995,98,6000000,5.1,548,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,0,0,0,0,0,-0.642748350511794,2
"1600","Tank Girl",1995,104,25000000,4.6,4400,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,1,0,0,0,0,-1.02944908420736,2
"1601","Targets",1968,90,130000,7.4,793,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,"R",0,0,0,0,0,0,0,1.13607502448782,1
"1602","Tart",2001,94,3300000,4.6,714,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0,-1.02944908420736,2
"1603","Tarzan and the Lost City",1998,83,20000000,3.6,510,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"PG",1,0,0,0,0,0,0,-1.8028505515985,2
"1604","Taxman, The",1999,104,1000000,5.7,169,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,1,0,0,0,0,-0.178707470077112,1
"1605","Tea with Mussolini",1999,117,12000000,6.7,2711,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG",0,0,1,1,0,0,0,0.594693997314025,1
"1606","Teacher's Pet",2004,74,10000000,5.6,218,14.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,"PG",0,1,1,0,0,0,0,-0.256047616816226,2
"1607","Teaching Mrs. Tingle",1999,96,13000000,5,5244,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0,-0.720088497250908,2
"1608","Team America: World Police",2004,98,30000000,7.3,13104,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"R",1,0,1,0,0,0,0,1.05873487774871,1
"1609","Tears of the Sun",2003,121,70000000,6.2,8690,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",1,0,0,1,0,0,0,0.207993263618457,1
"1610","Ted Bundy",2002,99,1200000,5.2,852,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0,-0.56540820377268,2
"1611","Terminal, The",2004,128,60000000,7.1,15809,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"PG-13",0,0,1,1,0,1,0,0.904054584270479,1
"1612","Terminator 2: Judgment Day",1991,154,100000000,8.2,77614,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"R",1,0,0,1,0,0,0,1.75479619840073,1
"1613","Terminator 3: Rise of the Machines",2003,109,175000000,6.9,32111,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"R",1,0,0,0,0,0,0,0.749374290792253,1
"1614","Terror Tract",2000,96,11000000,5.6,281,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,1,0,0,0,0,-0.256047616816226,2
"1615","Texas Chainsaw Massacre, The",2003,98,9200000,5.9,9587,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,"R",1,0,0,0,0,0,0,-0.0240271765988843,1
"1616","Texas Rangers",2001,86,38000000,5.1,945,14.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,0,1,0,0,0,-0.642748350511794,2
"1617","Theodore Rex",1995,92,33000000,2.2,567,45.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"PG",0,0,1,0,0,0,0,-2.88561260594609,2
"1618","There Goes My Baby",1994,110,10500000,6.1,253,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"R",0,0,1,1,0,0,0,0.130653116879343,1
"1619","There's Something About Mary",1998,134,23000000,7.2,46343,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,0,0,1,0,0.981394731009594,1
"1620","They",2002,89,17000000,4.4,2660,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"PG-13",0,0,0,0,0,0,0,-1.18412937768559,2
"1621","Thin Line Between Love and Hate, A",1996,108,8000000,4.4,458,14.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,1,0,-1.18412937768559,2
"1622","Thin Red Line, The",1998,170,52000000,7.2,25637,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"R",1,0,0,1,0,0,0,0.981394731009594,1
"1623","Things to Do in Denver When You're Dead",1995,115,8000000,6.6,5703,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,1,0,0.517353850574911,1
"1624","Thir13en Ghosts",2001,87,20000000,5.1,8292,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0,-0.642748350511794,2
"1625","Thirteen",2003,100,1500000,7.1,8652,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0,0.904054584270479,1
"1626","Thirteen Conversations About One Thing",2001,104,3000000,7.2,2883,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0,0.981394731009594,1
"1627","Thirteen Days",2000,145,80000000,7.4,10926,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,"PG-13",0,0,0,1,0,0,0,1.13607502448782,1
"1628","Thirteenth Floor, The",1999,100,16000000,6.4,7712,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"R",0,0,0,0,0,0,0,0.362673557096684,1
"1629","Thomas Crown Affair, The",1999,113,48000000,6.7,17220,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"R",0,0,1,0,0,1,0,0.594693997314025,1
"1630","Three Kings",1999,114,48000000,7.3,31503,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",1,0,1,1,0,0,0,1.05873487774871,1
"1631","Three to Tango",1999,98,20000000,6,5719,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0,0.0533129701402291,1
"1632","Thunderbirds",2004,95,57000000,4.4,1419,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"PG",1,0,1,0,0,0,0,-1.18412937768559,2
"1633","Time Changer",2002,95,825000,4.5,304,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,"PG",0,0,0,1,0,0,0,-1.10678923094648,2
"1634","Time Machine, The",2002,96,80000000,5.5,12424,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0,-0.333387763555339,2
"1635","Time to Kill, A",1996,149,40000000,6.9,15577,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0,0.749374290792253,1
"1636","Timecode",2000,97,4000000,6.2,2320,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,"R",0,0,1,1,0,0,0,0.207993263618457,1
"1637","Timeline",2003,116,80000000,5.2,5803,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,0,0,0,0,0,-0.56540820377268,2
"1638","Tin Cup",1996,135,45000000,6.2,7521,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,1,1,0,1,0,0.207993263618457,1
"1639","Titan A.E.",2000,94,75000000,6.4,9373,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"PG",1,1,0,0,0,0,0,0.362673557096684,1
"1640","Titanic",1997,194,200000000,6.9,90195,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,"PG-13",0,0,0,1,0,1,0,0.749374290792253,1
"1641","Tomcats",2001,95,11000000,4.7,3717,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0,-0.952108937468249,2
"1642","Tomorrow Never Dies",1997,119,110000000,6.4,19397,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0,0.362673557096684,1
"1643","Torque",2004,81,40000000,3.2,4050,34.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,0,0,-2.11221113855495,2
"1644","Touch, The",2002,103,20000000,4.5,417,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"PG-13",1,0,0,0,0,1,0,-1.10678923094648,2
"1645","Town & Country",2001,104,90000000,4.5,1434,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,1,0,0,0,0,-1.10678923094648,2
"1646","Traffic",2000,147,48000000,7.8,41268,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,"R",0,0,0,1,0,0,0,1.44543561144428,1
"1647","Training Day",2001,120,45000000,7.3,22776,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,"R",0,0,0,1,0,0,0,1.05873487774871,1
"1648","Trainspotting",1996,94,3500000,8,51887,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"R",0,0,0,1,0,0,0,1.6001159049225,1
"1649","Trance",1998,94,4000000,3.9,392,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0,-1.57083011138116,2
"1650","Trapped",2002,106,30000000,6,3718,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,0,0,0,0,0.0533129701402291,1
"1651","Treasure Planet",2002,95,140000000,6.6,3724,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,"PG",0,1,0,1,0,0,0,0.517353850574911,1
"1652","Trees Lounge",1996,95,1300000,7.1,3155,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,1,1,0,0,0,0.904054584270479,1
"1653","Trekkies",1997,86,375000,6.9,1526,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,"PG",0,0,0,0,1,0,0,0.749374290792253,1
